"","SECCION","distrito10","municipio10","distrito15","clave_mun15","municipio15","father10","dsi"
"1",749,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"2",750,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"3",751,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"4",752,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"5",753,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"6",754,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"7",755,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"8",756,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"9",757,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"10",758,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"11",759,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"12",763,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"13",764,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"14",765,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"15",766,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"16",778,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"17",779,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"18",780,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"19",781,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"20",782,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"21",783,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"22",809,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"23",810,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"24",811,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"25",812,1,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"26",813,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"27",814,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"28",816,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"29",817,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"30",1818,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"31",1819,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"32",1820,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"33",1821,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"34",1822,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"35",1823,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"36",1824,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"37",1825,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"38",1826,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"39",1827,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"40",1828,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"41",1829,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"42",1830,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"43",1831,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"44",1832,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"45",1833,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"46",1834,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"47",1835,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"48",1836,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"49",1837,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"50",1838,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"51",1839,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"52",1840,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"53",1841,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"54",1842,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"55",1843,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"56",1844,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"57",1845,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"58",1846,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"59",1847,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"60",1848,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"61",1849,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"62",1850,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"63",1851,2,"NUEVO LAREDO",1,27,"Nuevo Laredo",2,0.388
"64",1979,NA,NA,1,27,"Nuevo Laredo",2,0.388
"65",1980,NA,NA,1,27,"Nuevo Laredo",2,0.388
"66",1981,NA,NA,1,27,"Nuevo Laredo",2,0.388
"67",1982,NA,NA,1,27,"Nuevo Laredo",2,0.388
"68",1983,NA,NA,1,27,"Nuevo Laredo",2,0.388
"69",1984,NA,NA,1,27,"Nuevo Laredo",2,0.388
"70",1985,NA,NA,1,27,"Nuevo Laredo",2,0.388
"71",1986,NA,NA,1,27,"Nuevo Laredo",2,0.388
"72",1987,NA,NA,1,27,"Nuevo Laredo",2,0.388
"73",1988,NA,NA,1,27,"Nuevo Laredo",2,0.388
"74",1989,NA,NA,1,27,"Nuevo Laredo",2,0.388
"75",1990,NA,NA,1,27,"Nuevo Laredo",2,0.388
"76",1991,NA,NA,1,27,"Nuevo Laredo",2,0.388
"77",1992,NA,NA,1,27,"Nuevo Laredo",2,0.388
"78",1993,NA,NA,1,27,"Nuevo Laredo",2,0.388
"79",1994,NA,NA,1,27,"Nuevo Laredo",2,0.388
"80",1995,NA,NA,1,27,"Nuevo Laredo",2,0.388
"81",1996,NA,NA,1,27,"Nuevo Laredo",2,0.388
"82",760,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"83",761,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"84",762,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"85",767,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"86",768,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"87",769,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"88",770,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"89",771,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"90",772,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"91",775,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"92",776,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"93",777,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"94",784,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"95",785,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"96",786,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"97",787,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"98",788,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"99",789,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"100",790,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"101",800,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"102",801,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"103",802,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"104",803,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"105",804,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"106",805,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"107",806,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"108",807,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"109",808,1,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"110",818,2,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"111",819,2,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"112",839,2,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"113",840,2,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"114",863,2,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"115",864,2,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"116",865,2,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"117",867,2,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"118",879,2,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"119",889,2,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"120",773,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"121",774,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"122",791,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"123",792,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"124",793,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"125",794,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"126",795,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"127",796,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"128",797,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"129",798,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"130",799,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"131",820,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"132",821,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"133",822,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"134",823,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"135",824,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"136",825,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"137",826,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"138",827,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"139",828,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"140",829,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"141",830,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"142",831,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"143",832,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"144",833,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"145",834,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"146",835,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"147",836,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"148",837,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"149",838,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"150",841,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"151",842,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"152",843,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"153",844,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"154",845,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"155",846,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"156",847,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"157",848,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"158",849,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"159",850,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"160",851,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"161",852,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"162",853,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"163",854,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"164",855,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"165",856,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"166",857,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"167",858,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"168",859,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"169",860,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"170",861,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"171",862,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"172",868,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"173",869,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"174",870,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"175",871,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"176",872,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"177",873,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"178",874,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"179",875,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"180",876,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"181",877,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"182",878,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"183",880,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"184",881,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"185",882,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"186",883,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"187",884,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"188",885,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"189",886,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"190",887,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"191",888,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"192",890,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"193",891,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"194",892,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"195",893,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"196",895,3,"NUEVO LAREDO",2,27,"Nuevo Laredo",3,0.653
"197",866,2,"NUEVO LAREDO",3,27,"Nuevo Laredo",4,0.593
"198",896,2,"NUEVO LAREDO",3,27,"Nuevo Laredo",4,0.593
"199",898,2,"NUEVO LAREDO",3,27,"Nuevo Laredo",4,0.593
"200",899,2,"NUEVO LAREDO",3,27,"Nuevo Laredo",4,0.593
"201",901,2,"NUEVO LAREDO",3,27,"Nuevo Laredo",4,0.593
"202",902,2,"NUEVO LAREDO",3,27,"Nuevo Laredo",4,0.593
"203",904,2,"NUEVO LAREDO",3,27,"Nuevo Laredo",4,0.593
"204",894,3,"NUEVO LAREDO",3,27,"Nuevo Laredo",4,0.593
"205",897,3,"NUEVO LAREDO",3,27,"Nuevo Laredo",4,0.593
"206",900,3,"NUEVO LAREDO",3,27,"Nuevo Laredo",4,0.593
"207",125,4,"CAMARGO",3,7,"Camargo",4,0.593
"208",126,4,"CAMARGO",3,7,"Camargo",4,0.593
"209",127,4,"CAMARGO",3,7,"Camargo",4,0.593
"210",128,4,"CAMARGO",3,7,"Camargo",4,0.593
"211",129,4,"CAMARGO",3,7,"Camargo",4,0.593
"212",130,4,"CAMARGO",3,7,"Camargo",4,0.593
"213",131,4,"CAMARGO",3,7,"Camargo",4,0.593
"214",132,4,"CAMARGO",3,7,"Camargo",4,0.593
"215",133,4,"CAMARGO",3,7,"Camargo",4,0.593
"216",134,4,"CAMARGO",3,7,"Camargo",4,0.593
"217",135,4,"CAMARGO",3,7,"Camargo",4,0.593
"218",136,4,"CAMARGO",3,7,"Camargo",4,0.593
"219",137,4,"CAMARGO",3,7,"Camargo",4,0.593
"220",138,4,"CAMARGO",3,7,"Camargo",4,0.593
"221",139,4,"CAMARGO",3,7,"Camargo",4,0.593
"222",140,4,"CAMARGO",3,7,"Camargo",4,0.593
"223",141,4,"CAMARGO",3,7,"Camargo",4,0.593
"224",142,4,"CAMARGO",3,7,"Camargo",4,0.593
"225",327,4,"GUERRERO",3,14,"Guerrero",4,0.593
"226",328,4,"GUERRERO",3,14,"Guerrero",4,0.593
"227",329,4,"GUERRERO",3,14,"Guerrero",4,0.593
"228",332,4,"GUSTAVO DIAZ ORDAZ",3,15,"Gustavo Díaz Ordaz",4,0.593
"229",333,4,"GUSTAVO DIAZ ORDAZ",3,15,"Gustavo Díaz Ordaz",4,0.593
"230",334,4,"GUSTAVO DIAZ ORDAZ",3,15,"Gustavo Díaz Ordaz",4,0.593
"231",335,4,"GUSTAVO DIAZ ORDAZ",3,15,"Gustavo Díaz Ordaz",4,0.593
"232",336,4,"GUSTAVO DIAZ ORDAZ",3,15,"Gustavo Díaz Ordaz",4,0.593
"233",337,4,"GUSTAVO DIAZ ORDAZ",3,15,"Gustavo Díaz Ordaz",4,0.593
"234",338,4,"GUSTAVO DIAZ ORDAZ",3,15,"Gustavo Díaz Ordaz",4,0.593
"235",339,4,"GUSTAVO DIAZ ORDAZ",3,15,"Gustavo Díaz Ordaz",4,0.593
"236",340,4,"GUSTAVO DIAZ ORDAZ",3,15,"Gustavo Díaz Ordaz",4,0.593
"237",341,4,"GUSTAVO DIAZ ORDAZ",3,15,"Gustavo Díaz Ordaz",4,0.593
"238",342,4,"GUSTAVO DIAZ ORDAZ",3,15,"Gustavo Díaz Ordaz",4,0.593
"239",343,4,"GUSTAVO DIAZ ORDAZ",3,15,"Gustavo Díaz Ordaz",4,0.593
"240",344,4,"GUSTAVO DIAZ ORDAZ",3,15,"Gustavo Díaz Ordaz",4,0.593
"241",345,4,"GUSTAVO DIAZ ORDAZ",3,15,"Gustavo Díaz Ordaz",4,0.593
"242",716,4,"MIER",3,24,"Mier",4,0.593
"243",717,4,"MIER",3,24,"Mier",4,0.593
"244",718,4,"MIER",3,24,"Mier",4,0.593
"245",719,4,"MIER",3,24,"Mier",4,0.593
"246",720,4,"MIER",3,24,"Mier",4,0.593
"247",721,4,"MIER",3,24,"Mier",4,0.593
"248",722,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"249",723,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"250",724,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"251",725,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"252",726,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"253",727,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"254",728,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"255",729,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"256",730,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"257",731,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"258",732,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"259",733,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"260",734,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"261",735,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"262",736,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"263",737,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"264",738,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"265",739,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"266",740,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"267",741,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"268",742,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"269",743,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"270",744,4,"MIGUEL ALEMAN",3,25,"Miguel Alemán",4,0.593
"271",935,4,"REYNOSA",4,32,"Reynosa",5,0.253
"272",943,4,"REYNOSA",4,32,"Reynosa",5,0.253
"273",944,4,"REYNOSA",4,32,"Reynosa",5,0.253
"274",990,4,"REYNOSA",4,32,"Reynosa",5,0.253
"275",991,4,"REYNOSA",4,32,"Reynosa",5,0.253
"276",992,4,"REYNOSA",4,32,"Reynosa",5,0.253
"277",993,4,"REYNOSA",4,32,"Reynosa",5,0.253
"278",996,4,"REYNOSA",4,32,"Reynosa",5,0.253
"279",1018,4,"REYNOSA",4,32,"Reynosa",5,0.253
"280",1019,4,"REYNOSA",4,32,"Reynosa",5,0.253
"281",1020,4,"REYNOSA",4,32,"Reynosa",5,0.253
"282",936,5,"REYNOSA",4,32,"Reynosa",5,0.253
